GEM plant ID,Plant name (English),Owner,Parent (English),Country/area,Region,Latitude,Longitude,capacity_ttpa,n_operating_units,Plant age (years),Main production equipment
P100000120864,Bangkok Steel Industry Samut Prakan steel plant,Bangkok Steel Industry PCL,Bangkok Steel Industry PCL [100.0%],Thailand,Asia Pacific,13.647672,100.553882,600.0,1,62.0,EAF
P100000120256,Baoshan Iron and Steel Co Ltd Headquarters,Baoshan Iron & Steel Co Ltd,Baoshan Iron & Steel Co Ltd [100.0%],China,Asia Pacific,31.41623,121.440087,19800.0,1,49.0,BF; BOF; EAF; Iron other/unspecified
P100000120779,BaoSteel and SteelAsia Philippines steel plant,SteelAsia Manufacturing Corp,SteelAsia Manufacturing Corp [100.0%],Philippines,Asia Pacific,12.585909,123.207423,,0,,EAF
P100000120336,Baosteel Desheng Stainless Steel Co Ltd,Baosteel Desheng Stainless Steel Co Ltd,China Baowu Steel Group Co Ltd [70.0%]; Fujian Wugang Group Co Ltd [30.0%],China,Asia Pacific,26.48747,119.654461,3220.0,1,15.0,BF; BOF
P100000120289,Baosteel Group Xinjiang Bayi Iron and Steel Co Ltd,Baosteel Group Xinjiang Bayi Iron & Steel Co Ltd,Baosteel Group Xinjiang Bayi Iron & Steel Co Ltd [100.0%],China,Asia Pacific,43.852147,87.304639,7300.0,1,30.34,BF; BOF; EAF; Iron other/unspecified
P100000120257,Baosteel Special Steel Co Ltd,Baosteel Special Metals Co Ltd,China Baowu Steel Group Co Ltd [100.0%],China,Asia Pacific,31.379422,121.484652,,0,65.41,EAF
P100000120085,Baosteel Zhanjiang Iron and Steel Co Ltd,Baosteel Zhanjiang Iron & Steel Co Ltd,Baoshan Iron & Steel Co Ltd [90.0%]; Guangdong Hengjian Investment Holding Co Ltd [10.0%],China,Asia Pacific,21.056035,110.48657,14328.0,1,15.0,BF; BOF; DRI; EAF
P100000121076,Baotou Baoxin Special Steel Co Ltd,Baotou Baoxin Special Steel Co Ltd,Baotou Baoxin Special Steel Co Ltd [100.0%],China,Asia Pacific,41.362925,110.988771,,0,17.39,BF; BOF
P100000121143,Baotou Da'an Iron and Steel Co Ltd Kundulun District,Baotou DA AN IRON&STEEL Co Ltd,Baotou DA AN IRON&STEEL Co Ltd [100.0%],China,Asia Pacific,40.715119,109.821653,,0,,BF; BOF
P100000120186,Baotou Daan Iron and Steel Co Ltd Hondlon District,Baotou DA AN IRON&STEEL Co Ltd,Baotou DA AN IRON&STEEL Co Ltd [100.0%],China,Asia Pacific,40.662343,109.698333,,0,22.81,BF; BOF
P100000121142,Baotou Deshun Special Steel Co Ltd,Baotou Deshun Spec. Steel Co Ltd,Baotou Deshun Spec. Steel Co Ltd [100.0%],China,Asia Pacific,40.9019,110.336253,,0,18.9,BF; BOF
P100000120172,Baowu Group Echeng Iron and Steel Co Ltd,Baowu Group Echeng Iron & Steel Co Ltd,China Baowu Steel Group Co Ltd [75.0%]; Guangdong Guangwu Holding Group Co Ltd [25.0%],China,Asia Pacific,30.39574,114.861313,4971.0,1,68.0,BF; BOF
P100000121040,BAP Al-Khair steel plant,Public Investment Fund (Saudi Arabia); Baoshan Iron & Steel Co Ltd; Saudi Arabian Oil Co,Baoshan Iron & Steel Co Ltd [100.0%]; Public Investment Fund (Saudi Arabia) [100.0%]; Saudi Arabian Oil Co [100.0%],Saudi Arabia,Middle East,27.502597,49.180369,,0,0.0,DRI; EAF
P100000120019,Bashundhara Steel Mirsarai plant,Bashundhara Multi Steel Industries Ltd,Bashundhara Group Ltd,Bangladesh,Asia Pacific,22.719278,91.470382,,0,0.0,DRI; EAF
P100000120223,Bengang Steel Plates Co Ltd,Bengang Steel Plates Co Ltd,Bengang Steel Plates Co Ltd [100.0%],China,Asia Pacific,41.274132,123.722099,13440.0,2,28.65,BF; BOF; EAF
P100000120435,Benteler Steel Tube Lingen plant,Benteler Steel/Tube GmbH,Benteler International AG,Germany,Europe,52.467622,7.317169,650.0,1,52.0,EAF
P100000120224,Benxi Beiying Iron and Steel Group Co Ltd Beitai Town,Benxi Beiying Iron & Steel (GROUP) Co Ltd,Ansteel Group Co Ltd [46.5%]; Bengang Group Co Ltd [27.7%]; Liaoning Huida Enterprise Management Co Ltd [8.2%]; China Minmetals Corp [7.0%]; unknown [6.4%]; Beijing Jianlong Investment Co Ltd [2.9%]; Fushun State-Owned Assets Management Co Ltd [1.3%],China,Asia Pacific,41.224814,123.608374,2600.0,1,23.88,BF; BOF
P100000121253,BER-PIG Iron and Steel Company Redcliff plant,Berhard Development Corporation (Private) Ltd,Berhard Development Corporation (Private) Ltd [100.0%],Zimbabwe,Africa,-19.055102,29.782424,,0,1.55,BF
P100001062088,Bhagyalaxmi Metals Mul steel plant,Bhagyalaxmi Metals Pvt Ltd,Bhagyalaxmi Metals Pvt Ltd [100.0%],India,Asia Pacific,20.088919,79.71792,,0,,DRI; IF
P100000120002,BILDCO Abu Dhabi steel plant,Abu Dhabi National for Building Materials Co PJSC,Abu Dhabi National for Building Materials Co PJSC [100.0%],United Arab Emirates,Middle East,24.37872,54.475153,1000.0,1,,EAF
P100000120471,Blastr Inkoo steel plant,Blastr Green Steel AS,Vanir Green Industries AS,Finland,Europe,60.0175,23.9126,,0,0.0,DRI; EAF
P100000120761,BlueScope New Zealand Steel Glenbrook,New Zealand Steel Ltd,BlueScope Steel Ltd [100.0%],New Zealand,Asia Pacific,-37.206878,174.728098,1320.0,2,57.0,DRI; EAF; BOF
P100000120937,BlueScope North Star Steel plant,North Star BlueScope Steel Ltd,BlueScope Steel Ltd [100.0%],United States,North America,41.568783,-84.048129,3034.0,1,30.0,EAF
P100000120012,BlueScope Port Kembla steel plant,BlueScope Steel Ltd,BlueScope Steel Ltd [100.0%],Australia,Asia Pacific,-34.463834,150.886191,3200.0,2,98.0,BOF; BF
P100000120995,BlueScope Steel EAF plant,BlueScope Steel Ltd,BlueScope Steel Ltd [100.0%],United States,North America,39.815712,-101.275181,,0,,EAF
P100000120512,BMM Ispat Danapur steel plant,BMM Ispat Ltd,JSW Projects Ltd [58.5%]; natural person(s) [41.5%],India,Asia Pacific,15.16972,76.37971,2208.0,1,20.0,BF; BOF; DRI; EAF; IF
P100000120617,Bonab Steel Complex,Bonab Steel Complex,Tourism Financial Group,Iran,Middle East,37.417437,46.035778,1000.0,1,21.0,EAF; IF; DRI
P100001061667,BPA Metallics Raigarh steel plant,BPA Metallics Pvt Ltd,BPA Metallics Pvt Ltd [100.0%],India,Asia Pacific,21.926993,83.374089,,0,,DRI; Steel other/unspecified
P100000120483,British Steel Scunthorpe plant,British Steel Ltd,Jingye Steel (Uk) Holding Ltd,United Kingdom,Europe,53.580827,-0.616509,4500.0,1,162.0,EAF; BF; BOF
P100000121223,British Steel Teesside plant,British Steel Ltd,Jingye Steel (Uk) Holding Ltd,United Kingdom,Europe,54.589435,-1.133055,,0,,EAF
P100000120022,BSRM Ltd Mirsarai steel plant,Bangladesh Steel Re-Rolling Mills Ltd,Bangladesh Steel Re-Rolling Mills Ltd [100.0%],Bangladesh,Asia Pacific,22.870631,91.545862,1150.0,1,9.72,IF
P100000120021,BSRM Steels Mirsarai plant,BSRM Steels Ltd,BSRM Steels Ltd [100.0%],Bangladesh,Asia Pacific,22.873774,91.545562,770.0,1,7.0,IF
P100000120592,Butia Iranian Steel Kerman plant,Butia Iranian Steel Co,Mabna Khavar Miyaneh Co; Pars Aryan Investment Co; Pasargad Arzesh Afarinan Co; Rahbord Sarmaye Iranian Co; small shareholder(s); Tejarat Pishegan Mihan Negar Pars Co,Iran,Middle East,30.4912,56.8214,1500.0,1,15.0,DRI; EAF
P100000120056,Byelorussian Steel Works,BMZ-Upravlyayushchaya Kompaniya Kholdinga BMK JSC,BMZ-Upravlyayushchaya Kompaniya Kholdinga BMK JSC [100.0%],Belarus,Europe,52.849321,29.988985,3000.0,1,42.0,EAF
P100001047724,Cag Celik steel plant,Çağ Çelik Iron and Steel Inc,Çağ Çelik Iron and Steel Inc [100.0%],Türkiye,Europe,41.23542,32.645679,,0,,EAF
P100000121154,Cambodia Iron and Steel Preah Vihear Plant,Cambodia Iron & Steel Mining Industry Group Co Ltd,Cambodia Iron & Steel Mining Industry Group Co Ltd [100.0%],Cambodia,Asia Pacific,13.366642,105.118129,,0,,BF; BOF
P100000120125,Cangzhou China Railway Equipment Manufacture Material Co Ltd,Cangzhou China Railway Equipment Manufacturing Materials Co Ltd,China Railway Materials Group Holdings Ltd [49.0%]; Shuangyao Investment Co Ltd [25.0%]; Hebei Xinhua United Metallurgical Holding Group Co Ltd [15.6%]; Sinogiant Steel HOLDINGS Group Ltd [9.4%]; unknown [1.0%],China,Asia Pacific,38.289221,117.814367,7500.0,1,20.0,BF; BOF
P100000120385,Cangzhou Lingang Sanling Metal Co Ltd,Cangzhou Lingang Sanling Metal Co Ltd,Cangzhou Lingang Sanling Metal Co Ltd [100.0%],China,Asia Pacific,38.311738,117.457779,1000.0,1,31.0,EAF
P100000120066,CAP Acero Huachipato steel plant,Compania Siderurgica Huachipato SA,CAP SA [100.0%],Chile,Central & South America,-36.746421,-73.129171,,0,74.71,BF; BOF
P100001082544,Captain Steel Debipur steel plant,Captain Steel India Ltd,Captain Steel India Ltd [100.0%],India,Asia Pacific,23.782149607591688,86.83591234561024,208.0,1,4.0,IF
P100001023577,Captain Steel Garbeta steel plant,Captain Steel India Ltd,Captain Steel India Ltd [100.0%],India,Asia Pacific,22.855859,87.345018,,0,0.0,Iron other/unspecified; Steel other/unspecified
P100000120984,Cascade Steel Rolling Mills,Cascade Steel Rolling Mills Inc,Radius Recycling Inc [100.0%],United States,North America,45.228035,-123.163599,860.0,1,58.0,EAF
P100000120892,Cebitas steel plant,Çebitaş Demir Çelik Endüstrisi AŞ,Çebitaş Demir Çelik Endüstrisi AŞ [100.0%],Türkiye,Europe,38.74074,26.951743,860.0,1,37.0,EAF
P100000120456,Celsa Barcelona Castellbisbal steel plant,Compania Espanola de Laminacion SL,Anchorage Capital Advisors LP; Anchorage Capital Group LLC; Attestor Services Ltd; Deutsche Bank AG; GoldenTree Asset Management LP; Midwood Holdings LLC; Strategic Value Partners LLC,Spain,Europe,41.454855,1.980107,2500.0,1,69.0,EAF
P100000120474,Celsa France Boucau steel plant,Celsa France SAS,Anchorage Capital Advisors LP; Anchorage Capital Group LLC; Attestor Services Ltd; Deutsche Bank AG; GoldenTree Asset Management LP; Midwood Holdings LLC; Strategic Value Partners LLC,France,Europe,43.529693,-1.500971,1200.0,1,61.0,EAF
P100000120462,Celsa Global Steel Wire Santander plant,Global Steel Wire SA,Anchorage Capital Advisors LP; Anchorage Capital Group LLC; Attestor Services Ltd; Deutsche Bank AG; GoldenTree Asset Management LP; Midwood Holdings LLC; Strategic Value Partners LLC,Spain,Europe,43.445344,-3.839228,750.0,1,127.0,EAF
P100000120788,Celsa Huta Ostrowiec steel plant,Celsa Huta Ostrowiec SP zoo,Anchorage Capital Advisors LP; Anchorage Capital Group LLC; Attestor Services Ltd; Deutsche Bank AG; GoldenTree Asset Management LP; Midwood Holdings LLC; Strategic Value Partners LLC,Poland,Europe,50.947305,21.448763,1220.0,1,213.0,EAF
P100000120467,Celsa Nervacero steel plant,Nervacero SA,Anchorage Capital Advisors LP; Anchorage Capital Group LLC; Attestor Services Ltd; Deutsche Bank AG; GoldenTree Asset Management LP; Midwood Holdings LLC; Strategic Value Partners LLC,Spain,Europe,43.30806,-3.026309,1000.0,1,55.0,EAF
P100000120784,Century Steel Khyber plant,Century Steel Pte Ltd,Century Steel Pte Ltd [100.0%],Pakistan,Asia Pacific,34.072714,72.141584,,0,,Steel other/unspecified; Iron other/unspecified
P100000120690,Ch'ollima Steel Complex steel plant,Government of North Korea,Government of North Korea [100.0%],North Korea,Asia Pacific,38.926348,125.582628,752.0,1,70.0,EAF
P100000120687,Ch'ŏngjin Ironworks steel plant,Government of North Korea,Government of North Korea [100.0%],North Korea,Asia Pacific,41.777936,129.792399,2000.0,1,84.0,BF; BOF; DRI; EAF
P100000121225,Chadormalu Mining and Industrial Company Yazd steel plant,Chadormalu Mining & Industrial Co,Chadormalu Mining & Industrial Co [100.0%],Iran,Middle East,32.387328,53.747706,1200.0,1,9.0,DRI; EAF
P100001023452,Chan May green steel plant,unknown,unknown [100.0%],Vietnam,Asia Pacific,16.3354,108.0248,,0,,Steel other/unspecified
P100001064089,Changli Xingguo Precision Machinery Co Ltd,Changli Xingguo Precision Machinery Co Ltd,Changli Xingguo Precision Machinery Co Ltd [100.0%],China,Asia Pacific,39.704921,118.897417,0.0,1,30.47,BF
P100000120194,Changshu Longteng Special Steel Co Ltd,Changshu Longteng Special Steel Co Ltd,Changshu Longteng Special Steel Co Ltd [100.0%],China,Asia Pacific,31.723833,120.835685,3203.0,1,31.75,BF; BOF; EAF
P100000120265,Changzhi Xingbao Steel Co Ltd,Lucheng Xingbao Iron & Steel Co Ltd,Lucheng Xingbao Iron & Steel Co Ltd [100.0%],China,Asia Pacific,36.332449,113.15509,1900.0,1,22.85,BF; BOF
P100000120201,Changzhou Eastern Special Steel Co Ltd,Changzhou Dongfang Special Steel Co Ltd,Changzhou Dongrun Special Steel Co Ltd [90.0%]; natural person(s) [10.0%],China,Asia Pacific,31.602554,119.724256,3300.0,1,16.09,EAF; BF; BOF
P100000120986,Charter Steel Cleveland plant,Charter Manufacturing Co Inc,Charter Manufacturing Co Inc [100.0%],United States,North America,41.443147,-81.659911,635.0,1,20.0,EAF
P100000120985,Charter Steel Saukville plant,Charter Manufacturing Co Inc,Charter Manufacturing Co Inc [100.0%],United States,North America,43.400533,-87.9482,570.0,1,35.0,EAF
P100000120105,Chengde Iron and Steel Group Co Ltd,Chengde Street Ltd,HBIS Group Co Ltd [100.0%],China,Asia Pacific,40.947707,117.719747,8000.0,1,72.0,BF; BOF
P100000120123,Chengde Jianlong Special Steel Co Ltd,Chengde Jianlong SPECIAL Steel Co Ltd,Beijing Jianlong Investment Co Ltd [90.2%]; unknown [9.8%],China,Asia Pacific,40.515035,117.596071,4400.0,1,25.0,BF; BOF
P100000120154,Chengde Shengfeng Iron and Steel Co Ltd,Chengde Shengfeng Iron & Steel Co Ltd,Chengde Shengfeng Iron & Steel Co Ltd [100.0%],China,Asia Pacific,40.622466,118.490845,,0,17.0,BF; BOF
P100000120153,Chengde Zhaofeng Steel Group Co Ltd,Chengde Zhaofeng Steel Group Co Ltd,Chengde Zhaofeng Steel Group Co Ltd [100.0%],China,Asia Pacific,40.593875,118.633334,,0,19.0,BF; BOF
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,Chengdu Changfeng Steel Group Co Ltd,Chengdu Changfeng Steel Group Co Ltd [100.0%],China,Asia Pacific,31.031921,103.672956,1500.0,1,56.0,EAF
P100000120279,Chengyu Vanadium and Titanium Technology Co Ltd,Chengyu Vanadium & Titanium Technology Co Ltd,Grand Royal Co Ltd [45.2%]; Sichuan Jintong Investment Co Ltd [14.0%]; unknown [11.7%]; Sichuan Chuanwei Group Co Ltd Labor Union [9.5%]; Sichuan Chuanwei Group Co Ltd [8.6%]; Sichuan Yiweili Investment Co Ltd [6.0%]; Weiyuan Tianyue Enterprise Management Co Ltd [5.0%],China,Asia Pacific,29.732143,104.504339,6050.0,2,19.46,BF; BOF; EAF
P100000120183,Chifeng Yuanlian Steel Co Ltd,Chifeng Yuanlian Steel Co Ltd,Tangshan Jiaqi International Trade Co Ltd [90.0%]; Chifeng Yuanjian Iron and Steel Industry Co Ltd [10.0%],China,Asia Pacific,42.278115,119.015289,2450.0,1,23.53,BF; BOF
P100000120327,Chifeng Zhongtang Special Steel Co Ltd,Chifeng Zhongtang Special Steel Co Ltd,Tangshan Jinma Iron & Steel Group Co Ltd [83.7%]; Hainan Mingbo Investment Co Ltd [16.0%]; unknown [0.3%],China,Asia Pacific,41.834064,119.281883,2700.0,1,4.0,BF; BOF
P100000120686,China Baowu Phnom Penh steel plant,Xinjiang Bayi Steel Southern Xinjiang Steel Baicheng Co Ltd,China Baowu Steel Group Co Ltd [100.0%],Cambodia,Asia Pacific,11.56703,104.863893,,0,,BF; BOF
P100000120897,China Steel Xiaogang steel plant,China Steel Corp,China Steel Corp [100.0%],Taiwan,Asia Pacific,22.555442,120.349252,10000.0,2,55.0,BF; BOF; EAF
P100000121041,Chizhou Guichi Guihang Metal Products Co Ltd,Chizhou Guichi Guihang Metal Products Co Ltd,Chizhou Guichi Guihang Metal Products Co Ltd [100.0%],China,Asia Pacific,30.532786,117.25166,1000.0,1,26.0,EAF
P100000120286,Chongli Steel Manufacturing Co Ltd,Chongli Steel Manufacturing Co Ltd,British Asia Pan Ruogen International Co Ltd [59.2%]; unknown [40.8%],China,Asia Pacific,36.602468,113.755744,,0,14.0,BF; BOF
P100000120074,Chongqing Iron and Steel Co Ltd,Chongqing Iron & Steel Co Ltd,Chongqing Iron & Steel Co Ltd [100.0%],China,Asia Pacific,29.790253,107.040368,8400.0,1,29.0,BF; BOF
P100001064274,Chongqing Pengcheng Steel Co Ltd,Chongqing Pengcheng Steel Co Ltd,Chongqing Pengcheng Steel Co Ltd [100.0%],China,Asia Pacific,29.259699,106.214031,520.0,1,27.67,EAF
P100000120409,Chongqing Yonghang Steel Group Co Ltd,Chongqing Yonghang Steel Group Co Ltd,Chongqing Yonghang Steel Group Co Ltd [100.0%],China,Asia Pacific,29.836163,106.988138,700.0,1,23.0,EAF
P100001064279,Chongqing Yuxi Iron & Steel (Group) Co Ltd,Chongqing Yuxi Iron & Steel (Group) Co Ltd,Chongqing Yuxi Iron & Steel (Group) Co Ltd [100.0%],China,Asia Pacific,29.488759,105.862658,260.0,1,25.97,BF; EAF
P100000120317,Chongqing Zuhang Iron and Steel Co Ltd,Chongqing Zuhang Steel Co Ltd,Chongqing Zuhang Steel Co Ltd [100.0%],China,Asia Pacific,29.440056,105.741929,1010.0,1,18.0,EAF
P100000121168,Chow Steel Kabinburi steel plant,Chow Steel Industries PCL,Chow Steel Industries PCL [100.0%],Thailand,Asia Pacific,14.074757,101.84215,730.0,1,21.0,IF
P100000120683,Chubu Steel Plate Nagoya plant,Chubu Steel Plate Co Ltd,Chubu Steel Plate Co Ltd [100.0%],Japan,Asia Pacific,35.118836,136.867567,800.0,1,67.0,EAF
P100000120923,Cleveland-Cliffs Burns Harbor steel plant,Cleveland-Cliffs Inc,Cleveland-Cliffs Inc [100.0%],United States,North America,41.631221,-87.143846,5001.0,1,62.0,BF; BOF
P100000120919,Cleveland-Cliffs Butler steel plant,Cleveland-Cliffs Inc,Cleveland-Cliffs Inc [100.0%],United States,North America,40.845524,-79.921452,908.0,1,118.0,EAF
P100000120927,Cleveland-Cliffs Cleveland steel plant,Cleveland-Cliffs Inc,Cleveland-Cliffs Inc [100.0%],United States,North America,41.464041,-81.676499,4100.0,1,113.0,BF; BOF
P100000120924,Cleveland-Cliffs Coatesville steel plant,Cleveland-Cliffs Inc,Cleveland-Cliffs Inc [100.0%],United States,North America,39.977819,-75.824512,800.0,1,216.0,EAF
P100000120920,Cleveland-Cliffs Dearborn steel plant,Cleveland-Cliffs Inc,Cleveland-Cliffs Inc [100.0%],United States,North America,42.308171,-83.161353,,0,106.0,BF; BOF
P100000120926,Cleveland-Cliffs Indiana Harbor steel plant,Cleveland-Cliffs Inc,Cleveland-Cliffs Inc [100.0%],United States,North America,41.669553,-87.438429,6800.0,1,125.0,BF; BOF; EAF
P100000120061,Cleveland-Cliffs Lake Erie steel plant,Cleveland-Cliffs Inc,Cleveland-Cliffs Inc [100.0%],Canada,North America,42.805448,-80.095313,2500.0,1,46.0,BF; BOF
P100000120971,Cleveland-Cliffs Mansfield Works,Cleveland-Cliffs Inc,Cleveland-Cliffs Inc [100.0%],United States,North America,40.790123,-82.526239,546.0,1,102.0,EAF
P100000120921,Cleveland-Cliffs Middletown steel plant,Cleveland-Cliffs Inc,Cleveland-Cliffs Inc [100.0%],United States,North America,39.488589,-84.386197,3000.0,1,125.0,BOF; DRI; BF
P100000120922,Cleveland-Cliffs Riverdale steel plant,Cleveland-Cliffs Inc,Cleveland-Cliffs Inc [100.0%],United States,North America,41.657321,-87.625702,,0,109.0,BOF
P100000120925,Cleveland-Cliffs Steelton steel plant,Cleveland-Cliffs Inc,Cleveland-Cliffs Inc [100.0%],United States,North America,40.23072,-76.838506,,0,160.0,EAF
P100000120969,Cleveland-Cliffs Toledo DRI plant,Cleveland-Cliffs Inc,Cleveland-Cliffs Inc [100.0%],United States,North America,41.672816,-83.477833,0.0,1,6.0,DRI
P100000120991,CMC Alabama steel plant,Commercial Metals Co,Commercial Metals Co [100.0%],United States,North America,33.534372,-86.75773,653.0,1,32.0,EAF
P100000120994,CMC Arizona steel plant,Commercial Metals Co,Commercial Metals Co [100.0%],United States,North America,33.285828,-111.586561,890.0,1,17.0,EAF
P100000120992,CMC South Carolina steel plant,Commercial Metals Co,Commercial Metals Co [100.0%],United States,North America,33.962272,-81.052011,776.0,1,34.0,EAF
P100000120989,CMC Steel Florida plant,Commercial Metals Co,Commercial Metals Co [100.0%],United States,North America,30.282907,-81.978735,617.0,1,52.0,EAF
P100000120990,CMC Steel New Jersey plant,Commercial Metals Co,Commercial Metals Co [100.0%],United States,North America,40.478824,-74.321187,653.0,1,32.0,EAF
P100000120929,CMC Steel Texas plant,Commercial Metals Co,Commercial Metals Co [100.0%],United States,North America,29.577459,-98.032017,943.0,1,44.0,EAF
P100000120993,CMC Tennessee steel plant,Commercial Metals Co,Commercial Metals Co [100.0%],United States,North America,35.978104,-83.956572,544.0,1,26.0,EAF
P100001061378,CMC West Virginia steel plant,Commercial Metals Co,Commercial Metals Co [100.0%],United States,North America,39.5515843,-77.897771,,0,1.0,EAF
P100000120787,CMC Zawiercie steel plant,CMC Poland SP zoo,Commercial Metals Co [100.0%],Poland,Europe,50.487463,19.456759,1700.0,1,125.0,EAF
P100000120503,CNR Mandan Steel South Kalimantan plant,PT Mandan Steel,CNR Group Holdings Pte Ltd [99.9%]; small shareholder(s) [0.1%],Indonesia,Asia Pacific,-3.339296,115.927125,1000.0,1,12.0,BF; BOF
P100000120867,Colakoglu Metallurgical Dilovasi steel plant,Çolakoğlu Metalürji AŞ,Çolakoğlu Metalürji AŞ [100.0%],Türkiye,Europe,40.768409,29.529979,4500.0,1,57.0,EAF
P100000121215,Companhia Siderurgica do Cuchi pig iron plant,Companhia Siderurgica do Cuchi SA,Ferrangoland; Modulax Industria E Comercio Ltda,Angola,Africa,-14.650166,16.925606,0.0,1,2.47,BF
P100001045282,Crest Steel and Power Mangatta steel plant,Crest Steel and Power Pvt Ltd,Atha Group [47.5%]; Ghanashyam Misra & Sons Pvt Ltd [47.5%],India,Asia Pacific,21.190313,81.19922,96.0,1,21.13,DRI; IF; BF; EAF
P100000120434,CSN Stahlwerk Thüringen Unterwellenborn steel plant,Stahlwerk Thueringen GmbH,Companhia Siderúrgica Nacional SA [100.0%],Germany,Europe,50.654574,11.43745,1100.0,1,148.0,EAF
P100000120039,CSN Volta Redonda steel plant,Companhia Siderúrgica Nacional SA,Companhia Siderúrgica Nacional SA [100.0%],Brazil,Central & South America,-22.512631,-44.11287,6251.0,1,80.0,BF; BOF; EAF
