GEM plant ID,Plant name (English),Owner,Parent (English),Country/area,Region,iso3,Latitude,Longitude,Plant age (years),capacity_ttpa,n_operating_units,Main production equipment,litpop_value_usd,litpop_sum_25km_usd,litpop_ncells_25km,litpop_cell_lat,litpop_cell_lon,match_distance_km
P100000120179,Hunan Valin Lianyuan Iron and Steel Co Ltd,Hunan Valin Lianyuan Iron and Steel Co Ltd,Hunan Valin Steel Co Ltd [100.0%],China,Asia Pacific,CHN,27.747782,111.967343,68.0,9000.0,1,BF; BOF,5209756773.4618635,13539650225.009663,27,27.70833333,111.95833333,4.475238022589575
P100000120178,Hunan Valin Xiangtan Iron and Steel Co Ltd,Hunan Valin Lianyuan Iron and Steel Co Ltd,Hunan Valin Steel Co Ltd [100.0%],China,Asia Pacific,CHN,27.81413,112.897377,68.0,7250.0,1,BF; BOF,4007280363.8593574,104565786450.4516,25,27.79166667,112.875,3.329161665588758
P100000120184,Inner Mongolia Baotou Jiyu Iron and Steel Co Ltd Hondlon District,Baotou Jiyu Steel Co Ltd,natural person(s) [51.0%]; Inner Mongolia Jiyu Holding (Group) Co Ltd [49.0%],China,Asia Pacific,CHN,40.662343,109.696243,21.79,,0,BF; BOF,563557793.4713724,137837797372.7533,32,40.625,109.70833333,4.275821703602659
P100000120182,Inner Mongolia BaoTou Steel Union Co Ltd,Inner Mongolia BaoTou Steel Union Co Ltd,Inner Mongolia BaoTou Steel Union Co Ltd [100.0%],China,Asia Pacific,CHN,40.647997,109.740898,26.64,16760.0,1,BF; BOF,563557793.4713724,145202593779.9198,30,40.625,109.70833333,3.7536216356104255
P100000120185,Inner Mongolia Desheng Metal Products Co Ltd,Inner Mongolia Desheng Metal Products Co Ltd,Inner Mongolia Desheng Industrial Group Co Ltd [57.2%]; natural person(s) [42.8%],China,Asia Pacific,CHN,39.867015,106.890377,14.3,1350.0,1,BF; BOF,111523145.34028804,4238333561.2372193,31,39.875,106.875,1.5844423663628646
P100000120355,Inner Mongolia Mingtuo Ferrite New Material Co Ltd,Inner Mongolia Mingtuo Ferrite New Material Co Ltd,Beijing Dow Investment Holding Co Ltd [81.3%]; Minmetals Development Co Ltd [15.7%]; unknown [3.0%],China,Asia Pacific,CHN,40.597557,109.683202,3.0,,0,BF; EAF,563557793.4713724,144019208660.51328,31,40.625,109.70833333,3.716476472483204
P100000120390,Inner Mongolia Wanzhou Special Steel Co Ltd,Inner Mongolia Wanzhou Special Steel Co Ltd,natural person(s) [48.8%]; Zjmc (Beijing) New Energy Technology Co Ltd [41.5%]; Beijing Global Jierui Investment Management Co Ltd [7.3%]; unknown [2.4%],China,Asia Pacific,CHN,40.977329,110.022924,,,0,EAF,13833901.491643237,146736951.6373876,29,40.95833333,110.04166667,2.6339847453691565
P100000120187,Inner Mongolia Yaxin Longshun Special Steel Co Ltd,Inner Mongolia Yaxinlongshun Special Steel Co Ltd,Inner Mongolia Yaxinlongshun Special Steel Co Ltd [100.0%],China,Asia Pacific,CHN,40.689778,110.214707,20.3,2000.0,1,BF; BOF,2337622.9703656165,43882319875.08874,30,40.70833333,110.20833333,2.132077168229176
P100000120560,Jai Balaji Durgapur Unit IV steel plant,Jai Balaji Industries Ltd,Jai Balaji Industries Ltd [100.0%],India,Asia Pacific,IND,23.483075,87.352189,17.0,295.0,1,BF; DRI; IF; EAF,675745315.8269312,15432771688.12521,25,23.45833333,87.375,3.603049487294381
P100000120562,Jai Balaji Jyoti Steels Sundargarh plant,Jai Balaji Jyoti Steels Ltd,Jai Balaji Industries Ltd,India,Asia Pacific,IND,22.085338,84.86184,23.0,92.0,1,DRI; IF; EAF,94945328.67570616,8894481787.265089,26,22.125,84.875,4.61390641999965
P100001025922,Jai Balaji Rajbandh Unit III steel plant,Jai Balaji Industries Ltd,Jai Balaji Industries Ltd [100.0%],India,Asia Pacific,IND,23.487439,87.369494,,0.0,1,BF; EAF,675745315.8269312,14727046913.068039,24,23.45833333,87.375,3.284767930333139
P100000120547,Jayaswal Neco Industries Raipur steel plant,Jayaswal Neco Industries Ltd,Jayaswal Neco Industries Ltd [100.0%],India,Asia Pacific,IND,21.354495,81.676444,30.0,1200.0,1,BF; DRI; EAF,1676028759.8407507,20742994968.86579,24,21.375,81.70833333,4.012925922364576
P100000120652,JFE Bars & Shapes Himeji Works steel plant,JFE Bars & Shapes Corp,JFE Holdings Inc [100.0%],Japan,Asia Pacific,JPN,34.784113,134.658493,89.0,900.0,1,EAF,11107163158.787853,143476292065.90747,17,34.79166667,134.625,3.1718509543537436
P100000120653,JFE Bars & Shapes Kashima Works steel plant,JFE Bars & Shapes Corp,JFE Holdings Inc [100.0%],Japan,Asia Pacific,JPN,35.882023,140.731707,93.0,720.0,1,EAF,6568510645.102576,37039766992.829285,15,35.875,140.70833333,2.2460307985026318
P100000120646,JFE Bars & Shapes Mizushima Works steel plant,JFE Bars & Shapes Corp,JFE Holdings Inc [100.0%],Japan,Asia Pacific,JPN,34.503883,133.710136,59.0,600.0,1,EAF,12824930411.579533,91895047317.60153,19,34.54166667,133.70833333,4.204602855041158
P100000120647,JFE East Japan Works (Chiba) steel plant,JFE Steel Corp,JFE Holdings Inc [100.0%],Japan,Asia Pacific,JPN,35.580917,140.104196,75.0,4915.0,1,BF; BOF; EAF,38317470933.99429,879808694376.4944,22,35.54166667,140.125,4.752868025147058
P100000120650,JFE East Japan Works (Keihin) steel plant,JFE Steel Corp,JFE Holdings Inc [100.0%],Japan,Asia Pacific,JPN,35.48069,139.729684,65.66,,0,BF; BOF; EAF,317087547227.782,3249420497681.8906,16,35.54166667,139.70833333,7.050330153521966
P100000120651,JFE Sendai Works steel plant,JFE Steel Corp,JFE Holdings Inc [100.0%],Japan,Asia Pacific,JPN,38.265706,141.012963,51.81,852.0,1,EAF,15696371264.712454,186943925695.03653,18,38.29166667,141.04166667,3.822383950270719
P100000120649,JFE West Japan Works (Fukuyama) steel plant,JFE Steel Corp,JFE Holdings Inc [100.0%],Japan,Asia Pacific,JPN,34.465222,133.431205,61.0,13002.0,2,BF; BOF; DRI,8873478299.720446,42209457374.9055,15,34.45833333,133.375,5.209538966615774
P100000120648,JFE West Japan Works (Kurashiki) steel plant,JFE Steel Corp,JFE Holdings Inc [100.0%],Japan,Asia Pacific,JPN,34.501198,133.722123,59.0,9999.0,2,BF; BOF; EAF,12824930411.579533,91895047317.60153,19,34.54166667,133.70833333,4.673894501971159
P100000120418,Jianglong Acheng Iron and Steel Co Ltd,Jianglong Acheng Iron & Steel Co Ltd,Beijing Jianlong Investment Co Ltd [87.6%]; unknown [12.4%],China,Asia Pacific,CHN,45.562002,126.968128,25.0,1600.0,1,BF; BOF,3851213851.5239058,22150430318.14087,32,45.54166667,126.95833333,2.3863445958176848
P100000120196,Jiangsu Binxin Steel Group Co Ltd,Jiangsu Province Binxin Steel Group Co Ltd,Lianyungang Ganyu Zhongcheng Investment Co Ltd [87.4%]; natural person(s) [12.6%],China,Asia Pacific,CHN,35.09556,119.279989,18.05,5400.0,1,BF; BOF,3627723888.232499,8546404266.794768,14,35.125,119.29166667,3.4416108961741156
P100000120199,Jiangsu Changqiang Iron and Steel Co Ltd,Jiangsu Changqiang Iron & Steel Co Ltd,Jiangyin Changqi Investment Partnership LP [65.0%]; Changhong International Investment Co Ltd [25.0%]; Jiangyin Changjiang Village Federation of Trade Unions [9.5%]; Jiangsu New Yangtze Industrial Group Co Ltd [0.5%],China,Asia Pacific,CHN,31.952064,120.189749,22.42,2000.0,1,BF; BOF,5149260849.902505,141261220919.20892,24,31.95833333,120.20833333,1.8868383876147912
P100000120349,Jiangsu Delong Nickel Industry Co Ltd,Jiangsu Delong Nickel Industry Co Ltd,Jiangsu Delong Nickel Industry Co Ltd [100.0%],China,Asia Pacific,CHN,34.443469,119.816574,15.55,1350.0,1,EAF,890142435.6329616,4969373256.508394,16,34.45833333,119.79166667,2.8191697798507986
P100000120386,Jiangsu Hongtai Iron and Steel Co Ltd,Jiangsu HONGTAI Metals Ware Co Ltd,Jiangsu HONGTAI Metals Ware Co Ltd [100.0%],China,Asia Pacific,CHN,32.138393,119.554693,25.68,1576.0,1,EAF,3200493895.461697,126766002274.8766,26,32.125,119.54166667,1.9293442369608678
P100000120197,Jiangsu Jingye Iron and Steel Co Ltd,Jiangsu Jingye Iron and Steel Co Ltd,Jiangsu Jingye Iron and Steel Co Ltd [100.0%],China,Asia Pacific,CHN,34.38381,119.786878,22.31,3000.0,1,BF; BOF,1557019273.7154286,5950833178.656118,23,34.375,119.79166667,1.073684721752774
P100000121138,Jiangsu Longyuan Steel Co,Jiangsu Longyuan Steel Co Ltd,Jiangsu Longyuan Steel Co Ltd [100.0%],China,Asia Pacific,CHN,34.538033,117.329589,15.77,,0,BF,261090607.59518936,10876233654.99632,26,34.54166667,117.29166667,3.4969148565377006
P100000120189,Jiangsu Shagang Group Huaigang Special Steel Co Ltd,Jiangsu Shagang Group Huaigang SPECIAL Steel Co Ltd,Jiangsu Shagang Co Ltd [63.8%]; Hengde International Co Ltd [13.6%]; Jiangsu Shagang Group Co Ltd [10.6%]; unknown [6.2%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [3.2%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [2.6%],China,Asia Pacific,CHN,33.566039,118.988442,56.0,3364.0,2,BF; BOF; EAF,4165354036.0691886,93327286956.40509,27,33.54166667,118.95833333,3.8895984221469697
P100000120188,Jiangsu Shagang Iron & Steel Co Ltd,Jiangsu Shagang Iron & Steel Co Ltd,Jiangsu Shagang Iron & Steel Co Ltd [100.0%],China,Asia Pacific,CHN,31.983146,120.638992,23.6,17305.0,2,BF; BOF; EAF,5778523153.580064,157366677006.8745,19,31.95833333,120.625,3.0584868262703835
P100000120195,Jiangsu Shente Steel Co Ltd,Jiangsu Shente Steel Corp,Jiangsu Delong Nickel Industry Co Ltd [100.0%],China,Asia Pacific,CHN,31.471123,119.485941,18.43,,0,BF; BOF,5294448729.56292,24809379172.701572,26,31.45833333,119.45833333,2.9797321596751853
P100000120207,Jiangsu Suxin Special Steel Group Co Ltd,Jiangsu Suxin Special Steel Co Ltd,Ping An Life Insurance Co Ltd [49.9%]; Suzhou Riyisheng Environment Protection Technology Co Ltd [22.8%]; Zhuhai HUAFA Real Estate Investment Holding Co Ltd [10.5%]; Zhuhai Gree Group Co Ltd [6.2%]; Zhuhai DA HENG Qin Investment Co Ltd [4.3%]; unknown [4.2%]; Suzhou Textile Stock Holding Group [2.1%],China,Asia Pacific,CHN,31.400644,120.475103,65.0,,0,BF; EAF,11475374812.138918,503385529607.3661,26,31.375,120.45833333,3.26571405411446
P100000121136,Jiangsu Xingda Steel Group,Jiangsu Xingda Steel Group Co Ltd,Jiangsu Xingda Steel Group Co Ltd [100.0%],China,Asia Pacific,CHN,34.501981,117.316278,22.96,,0,BF; BOF,261090607.59518936,20646884537.775814,28,34.54166667,117.29166667,4.955522745958604
P100000120198,Jiangsu Xugang Iron and Steel Group Co Ltd,Jiangsu Xusteel Group Co Ltd,Jiangsu Xusteel Group Co Ltd [100.0%],China,Asia Pacific,CHN,34.577016,117.339638,22.46,3050.0,1,BF; BOF,536146471.99254227,15167643065.542015,29,34.54166667,117.375,5.092765481208571
P100000121050,Jiangxi Taixin Iron and Steel Co Ltd,Jiangxi Taixin Iron & Steel Co Ltd,Jiangxi Taixin Iron & Steel Co Ltd [100.0%],China,Asia Pacific,CHN,28.60445,118.163615,22.62,1000.0,1,EAF,24651705.83317486,5795252050.102982,26,28.625,118.125,4.4078926158786125
P100000121144,Jiangxi Yuanxing Iron and Steel Co Ltd,Jiangxi Yuanxing Iron and Steel Co Ltd,Jiangxi Yuanxing Iron and Steel Co Ltd [100.0%],China,Asia Pacific,CHN,24.881098,114.802833,18.21,,0,EAF,982532261.0660375,1708780484.085001,24,24.875,114.79166667,1.3147641984655085
P100000120205,Jiangyin Huaxi Iron and Steel Co Ltd,Jiangyin Huaxi Steel Co Ltd,Wuxi Zhongbang Equity Investment Partnership LP [77.8%]; Jiangsu Huaxi Group Co Ltd [22.2%],China,Asia Pacific,CHN,31.816482,120.424347,23.39,1500.0,1,BF; BOF,10086515908.61508,305294826329.7832,26,31.79166667,120.45833333,4.234262554665674
P100000120347,Jiangyin Xicheng Steel Co Ltd,Jiangyin Xicheng Steel Co Ltd,Jiangsu Xicheng Sanlian Holding Group Co Ltd [100.0%],China,Asia Pacific,CHN,31.892299,120.198394,28.37,720.0,1,EAF,8256028173.465794,195358769921.76007,24,31.875,120.20833333,2.1402787783256523
P100000120191,Jiangyin Xingcheng Special Steel Works Co Ltd,Jiangyin Xingcheng SPECIAL Steel Works Co Ltd,Citic Pacific Special Steel Group Co Ltd [100.0%],China,Asia Pacific,CHN,31.950191,120.328449,33.0,6797.0,2,BF; BOF; EAF,4429745806.121701,146594289861.64615,23,31.95833333,120.375,4.484242218572752
P100000120159,Jianlong Beiman Special Steel Co Ltd,Jianlong Beiman SPECIAL Steel Co Ltd,Beijing Jianlong Investment Co Ltd [81.3%]; unknown [12.9%]; Shengjing Bank Co Ltd [2.6%]; China Bohai Bank Co Ltd [1.3%]; Liaoshen Bank Co Ltd [0.4%]; Hua Xia Bank Co Ltd [0.4%]; China Merchants Bank Co Ltd [0.4%]; SDIC Capital Co Ltd [0.3%]; Everbright Financial Investment Co Ltd [0.2%]; Everbright Securities Co Ltd [0.1%]; Jingmen City Construction Investment Holding Group Co Ltd [0.0%]; Beijing Jiatai Hengye Investment Co Ltd [0.0%]; Jiangsu Yueda Group Co Ltd [0.0%]; Xinzheng TEDA Investment Co Ltd [0.0%]; Credit Suisse AG [0.0%]; Beijing Hongliheng Consulting Co Ltd [0.0%]; China Development Bank Corp [0.0%]; Hongtai Hengye Investment Co Ltd [0.0%]; Beijing Dongrunjuxiangshuwu Co Ltd [0.0%]; Guardian Investment HOLDINGS Co Ltd [0.0%]; Jiangsu Xinhong Investment Partnership LP [0.0%]; Yongjin Industry (Group) Co Ltd [0.0%]; Jiangsu Century New Town Investment Holding Group Co Ltd [0.0%]; Beijing Wudou Trading Co Ltd [0.0%]; Yunnan State Owned Financial Capital Holding Group Co Ltd [0.0%]; Shanghai Nanometer Venture Investment Co Ltd [0.0%]; Wuhan Huabing Real Estate Co Ltd [0.0%]; Beijing Zhijin Technology Investment Co Ltd [0.0%]; Beijing Tiandi Runda Advertising Co Ltd [0.0%]; Boao Investment Co Ltd [0.0%]; Wuhan Jiaxinghe Real Estate Co Ltd [0.0%]; Wuhan Xindi Chuangjia Decoration Engineering Co Ltd [0.0%]; Shenzhen Hehao Investment Co Ltd [0.0%],China,Asia Pacific,CHN,47.191285,123.616512,69.0,2570.0,1,BF; BOF; EAF,3437488269.916678,6289331059.282051,33,47.20833333,123.625,2.0012186425425953
P100000120158,Jianlong Xilin Iron and Steel Co Ltd,Jianlong Xilin Iron and Steel Co Ltd,Beijing Jianlong Investment Co Ltd [87.6%]; unknown [12.4%],China,Asia Pacific,CHN,47.495036,129.287919,60.0,4200.0,1,BF; BOF,10642384.938641924,64650969.46595778,34,47.45833333,129.29166667,4.090864040718167
P100000120215,Jilin Jianlong Steel Co Ltd,Jilin Jianlong Steel Co Ltd,Beijing Jianlong Investment Co Ltd [90.2%]; unknown [9.8%],China,Asia Pacific,CHN,44.011951,126.537086,24.8,2700.0,1,BF; BOF,133726064.71790448,117693890056.63948,31,44.04166667,126.54166667,3.3244700358590085
P100000120218,Jilin Jingang Iron and Steel Co Ltd,Jilin Jingang Lron and Steel Co Ltd,Jilin Jingang Lron and Steel Co Ltd [100.0%],China,Asia Pacific,CHN,43.20023,124.335697,47.0,1500.0,1,BF; BOF,7056524178.650425,23181462756.71461,31,43.20833333,124.375,3.3105684944762914
P100000120389,Jilin Steel Group Fugang Metal Manufacturing Co Ltd,"Fugang METAL Manufacturing Co.ltd.,jilinjigang Steel Group",Jilinjigang Steel Group Co Ltd [51.0%]; natural person(s) [49.0%],China,Asia Pacific,CHN,44.022802,125.505627,17.6,,0,EAF,218005645.09942687,277790827277.3762,32,44.04166667,125.54166667,3.5638657922625967
P100000120388,Jilin Steel Group Taihua Metal Equipment Manufacture Co Ltd,Jilin Steel Group Taihua Metal Equipment Manufacture Co Ltd,Jilinjigang Steel Group Co Ltd [98.8%]; unknown [1.2%],China,Asia Pacific,CHN,44.138826,125.914941,17.58,500.0,1,EAF,912548532.864007,2233831629.032975,32,44.125,125.875,3.5390205965394976
P100000120217,Jilin Xinda Iron and Steel Co Ltd,JiLin Province Xinda Steel Co Ltd,Hengjin Huitong Asset Management (Beijing) Co Ltd [60.0%]; natural person(s) [18.7%]; Jilin Tianpeng Industrial Co Ltd [17.2%]; unknown [4.1%],China,Asia Pacific,CHN,42.3249,125.246892,18.27,3300.0,2,BF; BOF,15053158.02973983,184765893.4979925,34,42.29166667,125.20833333,4.869258348497816
P100000120373,Jinan Iron and Steel Group Co Ltd,Jinan Iron & Steel Group Co Ltd,Jinan Iron & Steel Group Co Ltd [100.0%],China,Asia Pacific,CHN,36.718952,114.111677,4.0,5200.0,1,BF; BOF,2791499561.2492723,23800884801.555416,29,36.70833333,114.125,1.6746657793185082
P100000120273,Jincheng Fusheng Iron and Steel Co Ltd,Jincheng FUSHENG Iron & Steel Co Ltd,Shanxi Jincheng Steel Holdings Group Co Ltd [60.0%]; natural person(s) [40.0%],China,Asia Pacific,CHN,35.662985,112.882395,23.2,4600.0,1,BF; BOF,981005265.3164757,30493439287.24221,30,35.625,112.875,4.276278847427048
P100000120544,Jindal Stainless Hisar steel plant,Jindal Stainless Ltd,Jindal Stainless Ltd [100.0%],India,Asia Pacific,IND,29.127253,75.773075,56.0,800.0,1,EAF,454648663.61737627,2524347915.0321784,26,29.125,75.79166667,1.8231866891590622
P100000120543,Jindal Stainless Jajpur steel plant,Jindal Stainless Ltd,Jindal Stainless Ltd [100.0%],India,Asia Pacific,IND,20.954939,86.051986,15.0,2200.0,1,BF; EAF; IF,864289310.3874147,7729912700.164528,24,20.95833333,86.04166667,1.1360843336589574
P100001061405,Jindal Stainless Maharashtra steel plant,Jindal Stainless Ltd,Jindal Stainless Ltd [100.0%],India,Asia Pacific,IND,19.314475,72.976623,,,0,Steel other/unspecified,9385160469.420177,186212019362.64368,21,19.29166667,72.95833333,3.180604489108389
P100000120515,Jindal Steel Angul steel plant,Jindal Steel Limited Ltd,Jindal Steel Limited Ltd [100.0%],India,Asia Pacific,IND,20.884896,84.991539,13.0,6000.0,1,BF; BOF; DRI; EAF,322827125.6345241,7424131274.253744,26,20.875,84.95833333,3.621074660784412
P100000121173,Jindal Steel Asanboni steel plant,Jindal Steel Limited Ltd,Jindal Steel Limited Ltd [100.0%],India,Asia Pacific,IND,24.131037,87.438728,,,0,BF; BOF,12539365.545054764,2173947043.935794,25,24.125,87.45833333,2.099753160428184
P100001062086,Jindal Steel Chhattisgarh steel plant,Jindal Steel Chhattisgarh Ltd,Jindal Steel Limited Ltd [100.0%],India,Asia Pacific,IND,21.895041,83.376759,,,0,Iron other/unspecified; Steel other/unspecified,454682852.3366098,3957035516.4197297,23,21.875,83.375,2.2358393628529263
P100000121034,Jindal Steel Krishnapatnam steel plant,Jindal Steel Limited Ltd,Jindal Steel Limited Ltd [100.0%],India,Asia Pacific,IND,14.254675,80.108702,,,0,BOF; Iron other/unspecified,200947291.56263226,3898754084.215699,16,14.29166667,80.125,4.472562155054986
P100000120542,Jindal Steel Patratu steel plant,Jindal Steel Limited Ltd,Jindal Steel Limited Ltd [100.0%],India,Asia Pacific,IND,23.632991,85.325308,,,0,BF; BOF,934889967.304621,17502840108.21367,26,23.625,85.29166667,3.5404421450887575
P100000120516,Jindal Steel Raigarh steel plant,Jindal Steel Limited Ltd,Jindal Steel Limited Ltd [100.0%],India,Asia Pacific,IND,21.922703,83.347178,37.0,3600.0,1,BF; DRI; EAF; BOF,400367384.08294696,4587744178.615237,26,21.95833333,83.375,4.891973507789875
P100000120132,Jinding Heavy Industry Co Ltd,Jinding Heavy Industries Co Ltd,CSCEC Rongdong Investment Holding Co Ltd [90.0%]; Fang TongZhou Holding Co Ltd [8.0%]; unknown [2.0%],China,Asia Pacific,CHN,36.718952,114.111677,31.0,3000.0,1,BF; BOF,2791499561.2492723,23800884801.555416,29,36.70833333,114.125,1.6746657793185082
P100000120222,Jingye (Yingkou) Medium Plate Co Ltd,Jingye (Yingkou) Medium Plate Co Ltd,Jingye (Yingkou) Medium Plate Co Ltd [100.0%],China,Asia Pacific,CHN,40.671136,122.395441,23.67,5500.0,1,BF; BOF,1444886964.8755352,50661923556.03532,29,40.70833333,122.375,4.480862489792533
P100000120120,Jingye Iron and Steel Co Ltd,Jingye Iron and Steel Co Ltd,Jingye Group Co Ltd [100.0%],China,Asia Pacific,CHN,38.391372,114.139998,30.0,6400.0,1,BF; BOF,310050323.594974,4617509693.497881,29,38.375,114.125,2.241234058082805
P100000120175,Jingzhou Qunli Metal Products Co Ltd,Jingzhou Qunli Metal Products Co Ltd,Jingzhou Chuhang Special Steel Products Co Ltd [30.0%]; Jingzhou Daren Metal Products Co Ltd [30.0%]; Jingzhou Youyuan Metal Products Co Ltd [30.0%]; natural person(s) [5.2%]; unknown [4.8%],China,Asia Pacific,CHN,30.3505,112.353782,27.0,1000.0,1,EAF,118075214.85034539,33592944700.56656,25,30.375,112.375,3.4008706260019563
P100000120276,Jinye Iron and Steel Group Co Ltd,Jinye Steel Group Co Ltd,Jinye Steel Group Co Ltd [100.0%],China,Asia Pacific,CHN,36.148131,113.209523,22.79,950.0,1,BF; BOF,1182364306.7889879,48082438631.23244,27,36.125,113.20833333,2.5742712618881716
P100000121252,Jinzhou Jinxing Special Steel Company,Jinzhou Jinxing Special Steel Co Ltd,Jinzhou Jinxing Special Steel Co Ltd [100.0%],China,Asia Pacific,CHN,41.188888,121.225043,25.1,,0,EAF; BF; BOF,549095770.045926,51265446599.24432,29,41.20833333,121.20833333,2.574827564800333
P100000121057,Jishan Mingfu Steel Products Co Ltd,Jishan Mingfu Steel Products Co Ltd,Jishan Mingfu Steel Products Co Ltd [100.0%],China,Asia Pacific,CHN,35.665945,111.025976,12.44,1433.0,1,BF; BOF,245177255.62792537,6320653808.552563,30,35.625,111.04166667,4.7685410810811755
P100000120083,Jiugang Group Yuzhong Iron and Steel Co Ltd,Jiugang Group Yuzhong Iron & Steel Co Ltd,Gansu Jiu Steel Group Hongxing Iron and Steel Co Ltd [100.0%],China,Asia Pacific,CHN,36.033646,104.035535,23.0,4000.0,1,BF; BOF,167993672.70306432,116008672656.27937,30,36.04166667,104.04166667,1.0485138555743196
P100000120213,Jiujiang Pinggang Iron and Steel Co Ltd,JiuJiang PXSteel Co Ltd,Beijing Fangda International Industrial Investment Group Co Ltd [60.9%]; unknown [21.5%]; Jiangxi Pxsteel Industrial Co Ltd [10.3%]; Gongqingcheng Huaershun Investment Center LP [7.3%],China,Asia Pacific,CHN,29.778431,116.27527,14.09,4700.0,1,BF; BOF,478146017.5263399,13143784792.108128,27,29.79166667,116.29166667,2.1610003336416437
P100001044907,JSOL Angul steel plant,Jindal Steel Odisha Ltd,Jindal Steel Limited Ltd [100.0%],India,Asia Pacific,IND,20.874713,84.944082,0.47,6300.0,1,BF; BOF; DRI; EAF,322827125.6345241,4860049580.14285,24,20.875,84.95833333,1.4810048865885261
